episode,winner,reward_0,reward_1,epsilon_0,epsilon_1
1894,0,0.984,-1.016,0.05,0.05
1895,0,0.988,-1.012,0.05,0.05
1896,1,-1.015,0.985,0.05,0.05
1897,0,0.984,-1.016,0.05,0.05
1898,1,-1.017,0.983,0.05,0.05
1899,1,-1.015,0.985,0.05,0.05
1900,0,0.992,-1.008,0.05,0.05
1901,0,0.988,-1.012,0.05,0.05
1902,0,0.984,-1.016,0.05,0.05
1903,1,-1.017,0.983,0.05,0.05
1904,1,-1.015,0.985,0.05,0.05
1905,0,0.984,-1.016,0.05,0.05
1906,1,-1.015,0.985,0.05,0.05
1907,0,0.992,-1.008,0.05,0.05
1908,1,-1.011,0.989,0.05,0.05
1909,0,0.98,-1.02,0.05,0.05
1910,1,-1.017,0.983,0.05,0.05
1911,1,-1.015,0.985,0.05,0.05
1912,0,0.98,-1.02,0.05,0.05
1913,1,-1.013,0.987,0.05,0.05
1914,0,0.984,-1.016,0.05,0.05
1915,0,0.988,-1.012,0.05,0.05
1916,1,-1.015,0.985,0.05,0.05
1917,0,0.998,-1.002,0.05,0.05
1918,0,0.986,-1.014,0.05,0.05
1919,0,0.974,-1.026,0.05,0.05
1920,0,0.992,-1.008,0.05,0.05
1921,0,0.98,-1.02,0.05,0.05
1922,0,0.992,-1.008,0.05,0.05
1923,0,0.982,-1.018,0.05,0.05
1924,0,0.992,-1.008,0.05,0.05
1925,1,-1.015,0.985,0.05,0.05
1926,0,0.98,-1.02,0.05,0.05
1927,1,-1.021,0.979,0.05,0.05
1928,1,-1.011,0.989,0.05,0.05
1929,1,-1.007,0.993,0.05,0.05
1930,1,-1.011,0.989,0.05,0.05
1931,0,0.988,-1.012,0.05,0.05
1932,1,-1.011,0.989,0.05,0.05
1933,1,-1.005,0.995,0.05,0.05
1934,1,-1.007,0.993,0.05,0.05
1935,1,-1.011,0.989,0.05,0.05
1936,1,-1.011,0.989,0.05,0.05
1937,0,0.994,-1.006,0.05,0.05
1938,0,0.99,-1.01,0.05,0.05
1939,0,0.99,-1.01,0.05,0.05
1940,1,-1.021,0.979,0.05,0.05
1941,1,-1.007,0.993,0.05,0.05
1942,1,-1.011,0.989,0.05,0.05
1943,1,-1.007,0.993,0.05,0.05
1944,1,-1.007,0.993,0.05,0.05
1945,1,-1.009,0.991,0.05,0.05
1946,0,0.988,-1.012,0.05,0.05
1947,1,-1.013,0.987,0.05,0.05
1948,1,-1.019,0.981,0.05,0.05
1949,0,0.984,-1.016,0.05,0.05
1950,0,0.992,-1.008,0.05,0.05
1951,0,0.988,-1.012,0.05,0.05
1952,0,0.988,-1.012,0.05,0.05
1953,0,0.988,-1.012,0.05,0.05
1954,0,0.99,-1.01,0.05,0.05
1955,0,0.992,-1.008,0.05,0.05
1956,0,0.988,-1.012,0.05,0.05
1957,1,-1.009,0.991,0.05,0.05
1958,1,-1.005,0.995,0.05,0.05
1959,1,-1.013,0.987,0.05,0.05
1960,1,-1.009,0.991,0.05,0.05
1961,0,0.988,-1.012,0.05,0.05
1962,1,-1.009,0.991,0.05,0.05
1963,0,0.988,-1.012,0.05,0.05
1964,1,-1.009,0.991,0.05,0.05
1965,1,-1.009,0.991,0.05,0.05
1966,0,0.988,-1.012,0.05,0.05
1967,1,-1.009,0.991,0.05,0.05
1968,1,-1.011,0.989,0.05,0.05
1969,1,-1.011,0.989,0.05,0.05
1970,1,-1.009,0.991,0.05,0.05
1971,1,-1.009,0.991,0.05,0.05
1972,1,-1.009,0.991,0.05,0.05
1973,1,-1.013,0.987,0.05,0.05
1974,0,0.98,-1.02,0.05,0.05
1975,1,-1.017,0.983,0.05,0.05
1976,1,-1.019,0.981,0.05,0.05
1977,0,0.988,-1.012,0.05,0.05
1978,1,-1.019,0.981,0.05,0.05
1979,1,-1.013,0.987,0.05,0.05
1980,0,0.98,-1.02,0.05,0.05
1981,1,-1.017,0.983,0.05,0.05
1982,0,0.988,-1.012,0.05,0.05
1983,1,-1.013,0.987,0.05,0.05
1984,0,0.984,-1.016,0.05,0.05
1985,1,-1.017,0.983,0.05,0.05
1986,0,0.98,-1.02,0.05,0.05
1987,1,-1.017,0.983,0.05,0.05
1988,0,0.98,-1.02,0.05,0.05
1989,0,0.982,-1.018,0.05,0.05
1990,0,0.988,-1.012,0.05,0.05
1991,1,-1.021,0.979,0.05,0.05
1992,0,0.988,-1.012,0.05,0.05
1993,0,0.98,-1.02,0.05,0.05
1994,0,0.988,-1.012,0.05,0.05
1995,0,0.978,-1.022,0.05,0.05
1996,1,-1.017,0.983,0.05,0.05
1997,0,0.988,-1.012,0.05,0.05
1998,0,0.988,-1.012,0.05,0.05
1999,1,-1.021,0.979,0.05,0.05
2000,0,0.988,-1.012,0.05,0.05
2001,0,0.984,-1.016,0.05,0.05
2002,1,-1.015,0.985,0.05,0.05
2003,1,-1.019,0.981,0.05,0.05
2004,1,-1.025,0.975,0.05,0.05
2005,1,-1.015,0.985,0.05,0.05
2006,0,0.98,-1.02,0.05,0.05
2007,1,-1.013,0.987,0.05,0.05
2008,0,0.986,-1.014,0.05,0.05
2009,0,0.988,-1.012,0.05,0.05
2010,0,0.978,-1.022,0.05,0.05
2011,0,0.988,-1.012,0.05,0.05
2012,0,0.978,-1.022,0.05,0.05
2013,0,0.984,-1.016,0.05,0.05
2014,0,0.988,-1.012,0.05,0.05
2015,0,0.988,-1.012,0.05,0.05
2016,1,-1.021,0.979,0.05,0.05
2017,0,0.984,-1.016,0.05,0.05
2018,0,0.98,-1.02,0.05,0.05
2019,0,0.98,-1.02,0.05,0.05
2020,0,0.988,-1.012,0.05,0.05
2021,0,0.98,-1.02,0.05,0.05
2022,0,0.982,-1.018,0.05,0.05
2023,1,-1.013,0.987,0.05,0.05
2024,0,0.988,-1.012,0.05,0.05
2025,0,0.988,-1.012,0.05,0.05
2026,1,-1.009,0.991,0.05,0.05
2027,1,-1.009,0.991,0.05,0.05
2028,0,0.988,-1.012,0.05,0.05
2029,0,0.988,-1.012,0.05,0.05
2030,1,-1.007,0.993,0.05,0.05
2031,0,0.982,-1.018,0.05,0.05
2032,0,0.98,-1.02,0.05,0.05
2033,1,-1.007,0.993,0.05,0.05
2034,1,-1.011,0.989,0.05,0.05
2035,1,-1.011,0.989,0.05,0.05
2036,1,-1.011,0.989,0.05,0.05
2037,1,-1.013,0.987,0.05,0.05
2038,1,-1.011,0.989,0.05,0.05
2039,1,-1.011,0.989,0.05,0.05
2040,1,-1.011,0.989,0.05,0.05
2041,1,-1.011,0.989,0.05,0.05
2042,1,-1.011,0.989,0.05,0.05
2043,1,-1.017,0.983,0.05,0.05
2044,1,-1.011,0.989,0.05,0.05
2045,0,0.988,-1.012,0.05,0.05
2046,0,0.988,-1.012,0.05,0.05
2047,1,-1.019,0.981,0.05,0.05
2048,1,-1.015,0.985,0.05,0.05
2049,1,-1.017,0.983,0.05,0.05
2050,0,0.982,-1.018,0.05,0.05
2051,0,0.988,-1.012,0.05,0.05
2052,0,0.98,-1.02,0.05,0.05
2053,1,-1.011,0.989,0.05,0.05
2054,0,0.98,-1.02,0.05,0.05
2055,1,-1.019,0.981,0.05,0.05
2056,0,0.988,-1.012,0.05,0.05
2057,0,0.988,-1.012,0.05,0.05
2058,0,0.976,-1.024,0.05,0.05
2059,1,-1.025,0.975,0.05,0.05
2060,1,-1.019,0.981,0.05,0.05
2061,0,0.988,-1.012,0.05,0.05
2062,0,0.98,-1.02,0.05,0.05
2063,0,0.982,-1.018,0.05,0.05
2064,0,0.978,-1.022,0.05,0.05
2065,0,0.988,-1.012,0.05,0.05
2066,0,0.992,-1.008,0.05,0.05
2067,0,0.988,-1.012,0.05,0.05
2068,1,-1.021,0.979,0.05,0.05
2069,0,0.988,-1.012,0.05,0.05
2070,0,0.988,-1.012,0.05,0.05
2071,0,0.982,-1.018,0.05,0.05
2072,0,0.988,-1.012,0.05,0.05
2073,0,0.988,-1.012,0.05,0.05
2074,0,0.988,-1.012,0.05,0.05
2075,0,0.988,-1.012,0.05,0.05
2076,0,0.992,-1.008,0.05,0.05
2077,0,0.99,-1.01,0.05,0.05
2078,0,0.988,-1.012,0.05,0.05
2079,0,0.988,-1.012,0.05,0.05
2080,0,0.988,-1.012,0.05,0.05
2081,0,0.982,-1.018,0.05,0.05
2082,0,0.992,-1.008,0.05,0.05
2083,0,0.976,-1.024,0.05,0.05
2084,0,0.978,-1.022,0.05,0.05
2085,0,0.984,-1.016,0.05,0.05
2086,0,0.978,-1.022,0.05,0.05
2087,0,0.982,-1.018,0.05,0.05
2088,0,0.976,-1.024,0.05,0.05
2089,0,0.976,-1.024,0.05,0.05
2090,0,0.98,-1.02,0.05,0.05
2091,0,0.978,-1.022,0.05,0.05
2092,0,0.98,-1.02,0.05,0.05
2093,0,0.988,-1.012,0.05,0.05
2094,0,0.978,-1.022,0.05,0.05
2095,0,0.976,-1.024,0.05,0.05
2096,1,-1.019,0.981,0.05,0.05
2097,0,0.976,-1.024,0.05,0.05
2098,0,0.98,-1.02,0.05,0.05
2099,0,0.982,-1.018,0.05,0.05
2100,1,-1.003,0.997,0.05,0.05
2101,1,-1.003,0.997,0.05,0.05
2102,0,0.99,-1.01,0.05,0.05
2103,1,-1.007,0.993,0.05,0.05
2104,1,-1.003,0.997,0.05,0.05
2105,1,-1.011,0.989,0.05,0.05
2106,1,-1.003,0.997,0.05,0.05
2107,0,0.984,-1.016,0.05,0.05
2108,1,-1.003,0.997,0.05,0.05
2109,1,-1.003,0.997,0.05,0.05
2110,1,-1.003,0.997,0.05,0.05
2111,1,-1.003,0.997,0.05,0.05
2112,1,-1.011,0.989,0.05,0.05
2113,0,0.988,-1.012,0.05,0.05
2114,1,-1.015,0.985,0.05,0.05
2115,1,-1.015,0.985,0.05,0.05
2116,0,0.98,-1.02,0.05,0.05
2117,1,-1.009,0.991,0.05,0.05
2118,1,-1.009,0.991,0.05,0.05
2119,1,-1.013,0.987,0.05,0.05
2120,0,0.988,-1.012,0.05,0.05
2121,0,0.988,-1.012,0.05,0.05
2122,0,0.988,-1.012,0.05,0.05
2123,1,-1.015,0.985,0.05,0.05
2124,1,-1.015,0.985,0.05,0.05
2125,1,-1.015,0.985,0.05,0.05
2126,0,0.98,-1.02,0.05,0.05
2127,1,-1.019,0.981,0.05,0.05
2128,1,-1.015,0.985,0.05,0.05
2129,1,-1.011,0.989,0.05,0.05
2130,0,0.99,-1.01,0.05,0.05
2131,1,-1.015,0.985,0.05,0.05
2132,0,0.988,-1.012,0.05,0.05
2133,0,0.984,-1.016,0.05,0.05
2134,0,0.98,-1.02,0.05,0.05
2135,0,0.986,-1.014,0.05,0.05
2136,1,-1.013,0.987,0.05,0.05
2137,0,0.984,-1.016,0.05,0.05
2138,1,-1.023,0.977,0.05,0.05
2139,1,-1.015,0.985,0.05,0.05
2140,1,-1.017,0.983,0.05,0.05
2141,1,-1.017,0.983,0.05,0.05
2142,1,-1.017,0.983,0.05,0.05
2143,0,0.988,-1.012,0.05,0.05
2144,0,0.982,-1.018,0.05,0.05
2145,1,-1.021,0.979,0.05,0.05
2146,1,-1.017,0.983,0.05,0.05
2147,1,-1.017,0.983,0.05,0.05
2148,1,-1.025,0.975,0.05,0.05
2149,1,-1.015,0.985,0.05,0.05
2150,0,0.982,-1.018,0.05,0.05
2151,0,0.984,-1.016,0.05,0.05
2152,0,0.986,-1.014,0.05,0.05
2153,0,0.986,-1.014,0.05,0.05
2154,0,0.978,-1.022,0.05,0.05
2155,1,-1.011,0.989,0.05,0.05
2156,0,0.984,-1.016,0.05,0.05
2157,1,-1.015,0.985,0.05,0.05
2158,1,-1.019,0.981,0.05,0.05
2159,1,-1.011,0.989,0.05,0.05
2160,0,0.994,-1.006,0.05,0.05
2161,1,-1.015,0.985,0.05,0.05
2162,1,-1.019,0.981,0.05,0.05
2163,0,0.986,-1.014,0.05,0.05
2164,1,-1.007,0.993,0.05,0.05
2165,0,0.986,-1.014,0.05,0.05
2166,1,-1.017,0.983,0.05,0.05
2167,1,-1.011,0.989,0.05,0.05
2168,1,-1.007,0.993,0.05,0.05
2169,0,0.992,-1.008,0.05,0.05
2170,1,-1.021,0.979,0.05,0.05
2171,1,-1.007,0.993,0.05,0.05
2172,1,-1.011,0.989,0.05,0.05
2173,0,0.99,-1.01,0.05,0.05
2174,1,-1.007,0.993,0.05,0.05
2175,0,0.984,-1.016,0.05,0.05
2176,1,-1.009,0.991,0.05,0.05
2177,1,-1.007,0.993,0.05,0.05
2178,1,-1.011,0.989,0.05,0.05
2179,0,0.99,-1.01,0.05,0.05
2180,1,-1.011,0.989,0.05,0.05
2181,1,-1.011,0.989,0.05,0.05
2182,1,-1.011,0.989,0.05,0.05
2183,0,0.986,-1.014,0.05,0.05
2184,1,-1.009,0.991,0.05,0.05
2185,0,0.986,-1.014,0.05,0.05
2186,0,0.986,-1.014,0.05,0.05
2187,1,-1.009,0.991,0.05,0.05
2188,0,0.986,-1.014,0.05,0.05
2189,0,0.992,-1.008,0.05,0.05
2190,0,0.986,-1.014,0.05,0.05
2191,0,0.99,-1.01,0.05,0.05
2192,0,0.986,-1.014,0.05,0.05
2193,1,-1.017,0.983,0.05,0.05
2194,0,0.978,-1.022,0.05,0.05
2195,0,0.984,-1.016,0.05,0.05
2196,0,0.984,-1.016,0.05,0.05
2197,1,-1.011,0.989,0.05,0.05
2198,1,-1.009,0.991,0.05,0.05
2199,1,-1.009,0.991,0.05,0.05
2200,1,-1.009,0.991,0.05,0.05
2201,1,-1.019,0.981,0.05,0.05
2202,1,-1.009,0.991,0.05,0.05
2203,1,-1.009,0.991,0.05,0.05
2204,1,-1.009,0.991,0.05,0.05
2205,1,-1.011,0.989,0.05,0.05
2206,1,-1.009,0.991,0.05,0.05
2207,0,0.988,-1.012,0.05,0.05
2208,1,-1.009,0.991,0.05,0.05
2209,1,-1.009,0.991,0.05,0.05
2210,1,-1.013,0.987,0.05,0.05
2211,0,0.988,-1.012,0.05,0.05
2212,0,0.988,-1.012,0.05,0.05
2213,0,0.984,-1.016,0.05,0.05
2214,0,0.99,-1.01,0.05,0.05
2215,0,0.988,-1.012,0.05,0.05
2216,0,0.986,-1.014,0.05,0.05
2217,1,-1.015,0.985,0.05,0.05
2218,1,-1.011,0.989,0.05,0.05
2219,0,0.99,-1.01,0.05,0.05
2220,0,0.988,-1.012,0.05,0.05
2221,0,0.984,-1.016,0.05,0.05
2222,1,-1.015,0.985,0.05,0.05
2223,1,-1.017,0.983,0.05,0.05
2224,0,0.988,-1.012,0.05,0.05
2225,0,0.988,-1.012,0.05,0.05
2226,0,0.988,-1.012,0.05,0.05
2227,0,0.984,-1.016,0.05,0.05
2228,1,-1.021,0.979,0.05,0.05
2229,0,0.984,-1.016,0.05,0.05
2230,0,0.988,-1.012,0.05,0.05
2231,1,-1.017,0.983,0.05,0.05
2232,1,-1.021,0.979,0.05,0.05
2233,0,0.988,-1.012,0.05,0.05
2234,1,-1.013,0.987,0.05,0.05
2235,0,0.988,-1.012,0.05,0.05
2236,0,0.984,-1.016,0.05,0.05
2237,1,-1.009,0.991,0.05,0.05
2238,1,-1.017,0.983,0.05,0.05
2239,1,-1.021,0.979,0.05,0.05
2240,1,-1.017,0.983,0.05,0.05
2241,0,0.976,-1.024,0.05,0.05
2242,1,-1.025,0.975,0.05,0.05
2243,0,0.988,-1.012,0.05,0.05
2244,1,-1.013,0.987,0.05,0.05
2245,0,0.99,-1.01,0.05,0.05
2246,0,0.982,-1.018,0.05,0.05
2247,1,-1.025,0.975,0.05,0.05
2248,1,-1.025,0.975,0.05,0.05
2249,0,0.988,-1.012,0.05,0.05
2250,1,-1.025,0.975,0.05,0.05
2251,0,0.978,-1.022,0.05,0.05
2252,1,-1.021,0.979,0.05,0.05
2253,0,0.988,-1.012,0.05,0.05
2254,0,0.988,-1.012,0.05,0.05
2255,0,0.976,-1.024,0.05,0.05
2256,1,-1.017,0.983,0.05,0.05
2257,0,0.988,-1.012,0.05,0.05
2258,0,0.978,-1.022,0.05,0.05
2259,1,-1.009,0.991,0.05,0.05
2260,1,-1.009,0.991,0.05,0.05
2261,1,-1.017,0.983,0.05,0.05
2262,0,0.98,-1.02,0.05,0.05
2263,0,0.978,-1.022,0.05,0.05
2264,0,0.978,-1.022,0.05,0.05
2265,0,0.984,-1.016,0.05,0.05
2266,1,-1.025,0.975,0.05,0.05
2267,0,0.982,-1.018,0.05,0.05
2268,1,-1.007,0.993,0.05,0.05
2269,1,-1.011,0.989,0.05,0.05
2270,0,0.988,-1.012,0.05,0.05
2271,1,-1.011,0.989,0.05,0.05
2272,0,0.988,-1.012,0.05,0.05
2273,0,0.984,-1.016,0.05,0.05
2274,1,-1.011,0.989,0.05,0.05
2275,1,-1.011,0.989,0.05,0.05
2276,1,-1.011,0.989,0.05,0.05
2277,1,-1.011,0.989,0.05,0.05
2278,1,-1.011,0.989,0.05,0.05
2279,1,-1.011,0.989,0.05,0.05
2280,1,-1.021,0.979,0.05,0.05
2281,0,0.978,-1.022,0.05,0.05
2282,0,0.988,-1.012,0.05,0.05
2283,0,0.984,-1.016,0.05,0.05
2284,0,0.988,-1.012,0.05,0.05
2285,0,0.978,-1.022,0.05,0.05
2286,0,0.988,-1.012,0.05,0.05
2287,1,-1.011,0.989,0.05,0.05
2288,0,0.988,-1.012,0.05,0.05
2289,1,-1.019,0.981,0.05,0.05
2290,0,0.978,-1.022,0.05,0.05
2291,1,-1.019,0.981,0.05,0.05
2292,0,0.986,-1.014,0.05,0.05
2293,1,-1.017,0.983,0.05,0.05
2294,0,0.994,-1.006,0.05,0.05
2295,0,0.98,-1.02,0.05,0.05
2296,1,-1.021,0.979,0.05,0.05
2297,0,0.992,-1.008,0.05,0.05
2298,0,0.988,-1.012,0.05,0.05
2299,1,-1.023,0.977,0.05,0.05
2300,0,0.99,-1.01,0.05,0.05
2301,0,0.988,-1.012,0.05,0.05
2302,0,0.99,-1.01,0.05,0.05
2303,0,0.982,-1.018,0.05,0.05
2304,1,-1.009,0.991,0.05,0.05
2305,0,0.99,-1.01,0.05,0.05
2306,0,0.986,-1.014,0.05,0.05
2307,0,0.994,-1.006,0.05,0.05
2308,0,0.99,-1.01,0.05,0.05
2309,0,0.988,-1.012,0.05,0.05
2310,0,0.994,-1.006,0.05,0.05
2311,0,0.99,-1.01,0.05,0.05
2312,0,0.978,-1.022,0.05,0.05
2313,0,0.986,-1.014,0.05,0.05
2314,0,0.988,-1.012,0.05,0.05
2315,0,0.988,-1.012,0.05,0.05
2316,0,0.986,-1.014,0.05,0.05
2317,1,-1.019,0.981,0.05,0.05
2318,0,0.976,-1.024,0.05,0.05
2319,0,0.98,-1.02,0.05,0.05
2320,0,0.976,-1.024,0.05,0.05
2321,0,0.986,-1.014,0.05,0.05
2322,0,0.988,-1.012,0.05,0.05
2323,0,0.976,-1.024,0.05,0.05
2324,0,0.978,-1.022,0.05,0.05
2325,0,0.984,-1.016,0.05,0.05
2326,0,0.988,-1.012,0.05,0.05
2327,0,0.988,-1.012,0.05,0.05
2328,1,-1.013,0.987,0.05,0.05
2329,0,0.976,-1.024,0.05,0.05
2330,1,-1.023,0.977,0.05,0.05
2331,1,-1.011,0.989,0.05,0.05
2332,1,-1.021,0.979,0.05,0.05
2333,0,0.984,-1.016,0.05,0.05
2334,1,-1.003,0.997,0.05,0.05
2335,1,-1.003,0.997,0.05,0.05
2336,1,-1.003,0.997,0.05,0.05
2337,1,-1.003,0.997,0.05,0.05
2338,1,-1.005,0.995,0.05,0.05
2339,1,-1.003,0.997,0.05,0.05
2340,1,-1.003,0.997,0.05,0.05
2341,1,-1.003,0.997,0.05,0.05
2342,1,-1.003,0.997,0.05,0.05
2343,0,0.984,-1.016,0.05,0.05
2344,1,-1.003,0.997,0.05,0.05
2345,0,0.988,-1.012,0.05,0.05
2346,1,-1.003,0.997,0.05,0.05
2347,0,0.978,-1.022,0.05,0.05
2348,1,-1.017,0.983,0.05,0.05
2349,0,0.986,-1.014,0.05,0.05
2350,0,0.984,-1.016,0.05,0.05
2351,0,0.984,-1.016,0.05,0.05
2352,0,0.988,-1.012,0.05,0.05
2353,1,-1.013,0.987,0.05,0.05
2354,1,-1.015,0.985,0.05,0.05
2355,1,-1.017,0.983,0.05,0.05
2356,1,-1.017,0.983,0.05,0.05
2357,1,-1.015,0.985,0.05,0.05
2358,1,-1.015,0.985,0.05,0.05
2359,1,-1.015,0.985,0.05,0.05
2360,1,-1.015,0.985,0.05,0.05
2361,1,-1.015,0.985,0.05,0.05
2362,1,-1.015,0.985,0.05,0.05
2363,0,0.988,-1.012,0.05,0.05
2364,0,0.984,-1.016,0.05,0.05
2365,1,-1.009,0.991,0.05,0.05
2366,1,-1.015,0.985,0.05,0.05
2367,1,-1.017,0.983,0.05,0.05
2368,1,-1.017,0.983,0.05,0.05
2369,0,0.994,-1.006,0.05,0.05
2370,1,-1.013,0.987,0.05,0.05
2371,1,-1.017,0.983,0.05,0.05
2372,0,0.98,-1.02,0.05,0.05
2373,1,-1.017,0.983,0.05,0.05
2374,1,-1.017,0.983,0.05,0.05
2375,1,-1.017,0.983,0.05,0.05
2376,0,0.986,-1.014,0.05,0.05
2377,0,0.988,-1.012,0.05,0.05
2378,1,-1.011,0.989,0.05,0.05
2379,0,0.982,-1.018,0.05,0.05
2380,1,-1.015,0.985,0.05,0.05
2381,1,-1.015,0.985,0.05,0.05
2382,1,-1.021,0.979,0.05,0.05
2383,1,-1.017,0.983,0.05,0.05
2384,0,0.982,-1.018,0.05,0.05
2385,1,-1.017,0.983,0.05,0.05
2386,0,0.986,-1.014,0.05,0.05
2387,1,-1.015,0.985,0.05,0.05
2388,0,0.984,-1.016,0.05,0.05
2389,1,-1.009,0.991,0.05,0.05
2390,0,0.986,-1.014,0.05,0.05
2391,1,-1.019,0.981,0.05,0.05
2392,1,-1.011,0.989,0.05,0.05
2393,1,-1.015,0.985,0.05,0.05
2394,1,-1.015,0.985,0.05,0.05
2395,0,0.984,-1.016,0.05,0.05
2396,0,0.986,-1.014,0.05,0.05
2397,0,0.986,-1.014,0.05,0.05
2398,1,-1.017,0.983,0.05,0.05
2399,1,-1.007,0.993,0.05,0.05
2400,1,-1.011,0.989,0.05,0.05
2401,1,-1.013,0.987,0.05,0.05
2402,1,-1.007,0.993,0.05,0.05
2403,1,-1.005,0.995,0.05,0.05
2404,1,-1.007,0.993,0.05,0.05
2405,1,-1.011,0.989,0.05,0.05
2406,1,-1.011,0.989,0.05,0.05
2407,1,-1.007,0.993,0.05,0.05
2408,1,-1.011,0.989,0.05,0.05
2409,0,0.99,-1.01,0.05,0.05
2410,1,-1.011,0.989,0.05,0.05
2411,1,-1.007,0.993,0.05,0.05
2412,1,-1.011,0.989,0.05,0.05
2413,1,-1.011,0.989,0.05,0.05
2414,0,0.988,-1.012,0.05,0.05
2415,1,-1.009,0.991,0.05,0.05
2416,0,0.986,-1.014,0.05,0.05
2417,0,0.99,-1.01,0.05,0.05
2418,1,-1.019,0.981,0.05,0.05
2419,0,0.98,-1.02,0.05,0.05
2420,0,0.982,-1.018,0.05,0.05
2421,0,0.988,-1.012,0.05,0.05
2422,1,-1.019,0.981,0.05,0.05
2423,1,-1.007,0.993,0.05,0.05
2424,1,-1.019,0.981,0.05,0.05
2425,1,-1.017,0.983,0.05,0.05
2426,1,-1.009,0.991,0.05,0.05
2427,0,0.986,-1.014,0.05,0.05
2428,1,-1.005,0.995,0.05,0.05
2429,1,-1.013,0.987,0.05,0.05
2430,1,-1.009,0.991,0.05,0.05
2431,1,-1.009,0.991,0.05,0.05
2432,1,-1.009,0.991,0.05,0.05
2433,1,-1.019,0.981,0.05,0.05
2434,1,-1.009,0.991,0.05,0.05
2435,1,-1.009,0.991,0.05,0.05
2436,1,-1.009,0.991,0.05,0.05
2437,1,-1.011,0.989,0.05,0.05
2438,1,-1.019,0.981,0.05,0.05
2439,1,-1.009,0.991,0.05,0.05
2440,1,-1.009,0.991,0.05,0.05
2441,0,0.988,-1.012,0.05,0.05
2442,1,-1.013,0.987,0.05,0.05
2443,1,-1.013,0.987,0.05,0.05
2444,1,-1.017,0.983,0.05,0.05
2445,1,-1.013,0.987,0.05,0.05
2446,1,-1.017,0.983,0.05,0.05
2447,1,-1.019,0.981,0.05,0.05
2448,1,-1.013,0.987,0.05,0.05
2449,0,0.974,-1.026,0.05,0.05
2450,1,-1.017,0.983,0.05,0.05
2451,1,-1.013,0.987,0.05,0.05
2452,1,-1.017,0.983,0.05,0.05
2453,1,-1.019,0.981,0.05,0.05
2454,1,-1.013,0.987,0.05,0.05
2455,1,-1.017,0.983,0.05,0.05
2456,0,0.978,-1.022,0.05,0.05
2457,0,0.978,-1.022,0.05,0.05
2458,1,-1.021,0.979,0.05,0.05
2459,0,0.988,-1.012,0.05,0.05
2460,0,0.986,-1.014,0.05,0.05
2461,0,0.98,-1.02,0.05,0.05
2462,1,-1.013,0.987,0.05,0.05
2463,1,-1.017,0.983,0.05,0.05
2464,1,-1.025,0.975,0.05,0.05
2465,0,0.982,-1.018,0.05,0.05
2466,1,-1.017,0.983,0.05,0.05
2467,0,0.982,-1.018,0.05,0.05
2468,1,-1.009,0.991,0.05,0.05
2469,0,0.988,-1.012,0.05,0.05
2470,0,0.98,-1.02,0.05,0.05
2471,0,0.978,-1.022,0.05,0.05
2472,0,0.976,-1.024,0.05,0.05
2473,0,0.988,-1.012,0.05,0.05
2474,0,0.982,-1.018,0.05,0.05
2475,1,-1.013,0.987,0.05,0.05
2476,1,-1.013,0.987,0.05,0.05
2477,0,0.976,-1.024,0.05,0.05
2478,0,0.99,-1.01,0.05,0.05
2479,0,0.976,-1.024,0.05,0.05
2480,0,0.978,-1.022,0.05,0.05
2481,0,0.988,-1.012,0.05,0.05
2482,0,0.986,-1.014,0.05,0.05
2483,1,-1.009,0.991,0.05,0.05
2484,0,0.988,-1.012,0.05,0.05
2485,0,0.978,-1.022,0.05,0.05
2486,0,0.978,-1.022,0.05,0.05
2487,0,0.98,-1.02,0.05,0.05
2488,1,-1.013,0.987,0.05,0.05
2489,1,-1.015,0.985,0.05,0.05
2490,1,-1.009,0.991,0.05,0.05
2491,1,-1.017,0.983,0.05,0.05
2492,1,-1.013,0.987,0.05,0.05
2493,1,-1.017,0.983,0.05,0.05
2494,1,-1.023,0.977,0.05,0.05
2495,1,-1.017,0.983,0.05,0.05
2496,0,0.976,-1.024,0.05,0.05
2497,0,0.98,-1.02,0.05,0.05
2498,1,-1.025,0.975,0.05,0.05
2499,1,-1.025,0.975,0.05,0.05
2500,0,0.978,-1.022,0.05,0.05
2501,1,-1.007,0.993,0.05,0.05
2502,1,-1.023,0.977,0.05,0.05
2503,1,-1.011,0.989,0.05,0.05
2504,1,-1.015,0.985,0.05,0.05
2505,1,-1.013,0.987,0.05,0.05
2506,0,0.992,-1.008,0.05,0.05
2507,1,-1.011,0.989,0.05,0.05
2508,0,0.984,-1.016,0.05,0.05
2509,1,-1.019,0.981,0.05,0.05
2510,0,0.988,-1.012,0.05,0.05
2511,1,-1.011,0.989,0.05,0.05
2512,0,0.988,-1.012,0.05,0.05
2513,1,-1.021,0.979,0.05,0.05
2514,0,0.974,-1.026,0.05,0.05
2515,1,-1.019,0.981,0.05,0.05
2516,0,0.984,-1.016,0.05,0.05
2517,1,-1.015,0.985,0.05,0.05
2518,0,0.99,-1.01,0.05,0.05
2519,0,0.98,-1.02,0.05,0.05
2520,1,-1.011,0.989,0.05,0.05
2521,1,-1.011,0.989,0.05,0.05
2522,1,-1.013,0.987,0.05,0.05
2523,1,-1.019,0.981,0.05,0.05
2524,0,0.988,-1.012,0.05,0.05
2525,0,0.984,-1.016,0.05,0.05
2526,1,-1.021,0.979,0.05,0.05
2527,0,0.978,-1.022,0.05,0.05
2528,0,0.978,-1.022,0.05,0.05
