episode,winner,reward_0,reward_1,loss_0,loss_1,entropy_0,entropy_1
1224,0,0.988,-0.012,-0.407357,0.627454,3.814687,3.476221
1225,0,0.987,-0.013,-0.256519,0.431493,3.850641,2.573313
1226,1,-0.009,0.992,0.454261,-0.392904,3.82475,3.66387
1227,0,0.991,-0.009,-0.395574,0.466227,4.204236,3.221248
1228,0,0.989,-0.011,-0.305063,0.421044,3.6151,3.007121
1229,0,0.989,-0.011,-0.258215,0.377107,4.096319,3.219437
1230,0,0.99,-0.01,-0.223105,0.332445,4.433742,3.186699
1231,0,0.992,-0.008,-0.25456,0.268451,4.229117,3.797018
1232,0,0.988,-0.012,-0.064551,0.285894,3.405177,3.443573
1233,0,0.987,-0.013,0.086833,0.176833,3.486948,3.29224
1234,1,-0.012,0.989,1.289805,-0.510034,3.865415,3.934759
1235,0,0.996,-0.004,-0.119687,0.141929,4.985799,2.865567
1236,0,0.987,-0.013,-0.043002,0.15341,3.325278,3.426337
1237,0,0.991,-0.009,-0.066701,0.09702,4.515268,3.207531
1238,1,-0.01,0.991,1.066548,-0.524241,3.393777,4.16643
1239,1,-0.008,0.993,1.088972,-0.521041,4.638997,3.844988
1240,0,0.988,-0.012,-0.132125,0.146929,3.103285,2.738336
1241,0,0.987,-0.013,-0.211212,0.196958,3.714674,3.374237
1242,1,-0.01,0.991,0.64934,-0.499837,3.226158,3.721464
1243,1,-0.01,0.991,0.688681,-0.509749,3.598511,4.303676
1244,1,-0.008,0.993,0.586717,-0.498932,3.656698,4.315037
1245,0,0.99,-0.01,-0.372631,0.314828,3.784948,3.55844
1246,0,0.99,-0.01,-0.304905,0.263139,4.21251,3.135213
1247,1,-0.01,0.991,0.759248,-0.492287,3.113682,4.120912
1248,1,-0.008,0.993,0.633423,-0.49311,4.394784,4.019031
1249,0,0.989,-0.011,-0.29865,0.307701,4.027199,3.557528
1250,1,-0.009,0.992,0.535335,-0.457684,3.953946,3.948844
1251,1,-0.01,0.991,0.479108,-0.436685,3.548933,4.200538
1252,1,-0.013,0.988,0.586868,-0.417279,3.60519,3.330284
1253,1,-0.01,0.991,0.490269,-0.407831,3.698286,4.33954
1254,0,0.991,-0.009,-0.409526,0.580745,3.959829,2.445487
1255,1,-0.014,0.987,0.383546,-0.272252,3.579471,2.970268
1256,0,0.989,-0.011,-0.408562,0.644515,3.330345,3.514621
1257,0,0.989,-0.011,-0.443235,0.71316,4.042293,3.089438
1258,1,-0.011,0.99,0.391735,-0.362241,4.088282,3.428258
1259,1,-0.012,0.989,0.49511,-0.331024,3.395857,2.704465
1260,1,-0.007,0.994,0.342203,-0.36255,3.083521,4.820295
1261,0,0.99,-0.01,-0.428452,0.71056,3.856742,3.02379
1262,1,-0.012,0.989,0.401968,-0.258719,4.010664,3.864382
1263,0,0.989,-0.011,-0.443193,0.806939,3.806398,4.183255
1264,0,0.986,-0.014,-0.379659,0.81712,3.17856,3.413475
1265,1,-0.01,0.991,0.409795,-0.325722,3.835501,4.275033
1266,0,0.991,-0.009,-0.442638,0.673095,4.430237,3.903291
1267,1,-0.009,0.992,0.329348,-0.32944,4.581396,4.180729
1268,0,0.989,-0.011,-0.422542,0.695031,3.530308,3.619404
1269,0,0.987,-0.013,-0.293478,0.621127,3.101733,2.903182
1270,1,-0.013,0.988,0.485628,-0.300496,2.989958,3.025038
1271,1,-0.013,0.988,0.395452,-0.267491,3.854542,3.43274
1272,1,-0.007,0.994,0.320532,-0.355196,4.42976,4.238446
1273,1,-0.012,0.989,0.439737,-0.263449,3.898963,3.769948
1274,0,0.986,-0.014,-0.435979,1.00321,3.691456,2.982482
1275,1,-0.012,0.989,0.413671,-0.232861,3.60912,3.715391
1276,0,0.99,-0.01,-0.466686,1.064223,3.355281,3.759799
1277,0,0.988,-0.012,-0.434098,0.886549,3.599503,3.209616
1278,0,0.988,-0.012,-0.448684,0.894604,4.221067,3.392378
1279,1,-0.012,0.989,0.499898,-0.317496,3.520306,2.746135
1280,0,0.989,-0.011,-0.368049,0.642746,4.10462,3.486861
1281,0,0.989,-0.011,-0.408069,0.613814,4.048265,3.753737
1282,1,-0.01,0.991,0.474512,-0.370432,4.154284,3.979033
1283,1,-0.014,0.987,0.662353,-0.363954,3.257242,3.357282
1284,1,-0.013,0.988,0.482796,-0.302104,3.996125,3.657131
1285,0,0.99,-0.01,-0.415256,0.640867,3.929923,3.547112
1286,0,0.986,-0.014,-0.346568,0.590605,3.219331,2.828263
1287,1,-0.01,0.991,0.548109,-0.389574,4.034413,3.890336
1288,0,0.991,-0.009,-0.463619,0.703172,4.421236,4.269932
1289,0,0.99,-0.01,-0.372346,0.600224,3.497262,3.390276
1290,1,-0.013,0.988,0.548882,-0.346616,3.688916,3.53748
1291,1,-0.012,0.989,0.538868,-0.364761,3.919538,3.664491
1292,0,0.992,-0.008,-0.408404,0.548674,4.271925,4.07287
1293,1,-0.014,0.987,0.459459,-0.276369,3.686959,3.043805
1294,0,0.989,-0.011,-0.366944,0.554793,3.46205,3.720051
1295,0,0.989,-0.011,-0.380428,0.560764,3.645129,3.504131
1296,0,0.992,-0.008,-0.419523,0.54338,4.504123,4.00177
1297,0,0.989,-0.011,-0.252169,0.447027,3.717663,3.578936
1298,0,0.99,-0.01,-0.267207,0.389993,3.830673,3.20751
1299,1,-0.012,0.989,0.847109,-0.421032,3.666916,3.762351
1300,1,-0.011,0.99,0.821618,-0.422038,4.022919,3.94918
1301,1,-0.009,0.992,0.78121,-0.450475,3.670355,4.003292
1302,1,-0.01,0.991,0.725432,-0.439707,3.874956,3.482366
1303,0,0.987,-0.013,-0.292682,0.46972,3.469223,3.179897
1304,1,-0.009,0.992,0.56656,-0.420779,4.008012,4.244452
1305,0,0.988,-0.012,-0.341179,0.475404,3.794079,3.406878
1306,0,0.99,-0.01,-0.31898,0.412955,3.897643,3.072084
1307,1,-0.009,0.992,0.5825,-0.418574,4.093863,2.921972
1308,0,0.99,-0.01,-0.302755,0.412005,3.839648,3.452546
1309,0,0.99,-0.01,-0.346344,0.492402,3.778998,3.61415
1310,1,-0.013,0.988,0.736248,-0.416854,3.298735,3.140483
1311,0,0.991,-0.009,-0.23852,0.350144,3.98053,3.064687
1312,1,-0.01,0.991,0.677923,-0.435121,3.972029,3.624847
1313,1,-0.012,0.989,0.836082,-0.428572,3.138019,3.784376
1314,1,-0.011,0.99,0.558625,-0.383073,3.40704,4.233739
1315,0,0.989,-0.011,-0.264068,0.428251,3.640906,3.086723
1316,0,0.991,-0.009,-0.402474,0.522206,4.134508,2.979805
1317,0,0.991,-0.009,-0.360795,0.418021,4.811288,3.00414
1318,1,-0.012,0.989,0.549559,-0.414034,3.463982,3.749024
1319,1,-0.01,0.991,0.687001,-0.418694,3.777696,3.483772
1320,1,-0.013,0.988,0.580161,-0.380092,3.790282,3.328049
1321,1,-0.01,0.991,0.479098,-0.37802,3.307297,3.113001
1322,1,-0.011,0.99,0.539429,-0.397944,3.953367,4.317229
1323,0,0.992,-0.008,-0.43906,0.529364,4.253362,2.468724
1324,1,-0.01,0.991,0.350208,-0.330106,3.732537,4.225032
1325,0,0.994,-0.006,-0.469597,0.536578,4.373161,4.041075
1326,0,0.989,-0.011,-0.435376,0.724763,3.918572,3.689815
1327,0,0.989,-0.011,-0.373519,0.569002,3.602964,3.464453
1328,0,0.989,-0.011,-0.383784,0.62793,3.640177,3.124043
1329,1,-0.01,0.991,0.527909,-0.403257,3.506925,3.978272
1330,1,-0.009,0.992,0.497601,-0.411209,3.527648,4.077148
1331,1,-0.014,0.987,0.49835,-0.347484,3.054207,3.276045
1332,1,-0.016,0.985,0.492535,-0.256354,2.973662,3.371308
1333,1,-0.009,0.992,0.354123,-0.354424,3.831719,3.977462
1334,0,0.987,-0.013,-0.37501,0.615098,3.156218,3.194059
1335,0,0.991,-0.009,-0.446006,0.598662,4.267653,3.386102
1336,1,-0.01,0.991,0.39582,-0.339264,3.285289,3.936157
1337,0,0.988,-0.012,-0.411527,0.642524,3.572665,3.408538
1338,0,0.988,-0.012,-0.421225,0.62978,3.709575,3.673044
1339,0,0.988,-0.012,-0.395547,0.647421,3.675538,3.77845
1340,0,0.989,-0.011,-0.400956,0.593034,3.198927,3.845908
1341,1,-0.011,0.99,0.494519,-0.365005,3.474409,3.727882
1342,1,-0.011,0.99,0.533559,-0.361319,3.643313,4.019141
1343,1,-0.005,0.996,0.458451,-0.468622,4.439104,4.844892
1344,0,0.989,-0.011,-0.393072,0.496279,4.121506,3.396789
1345,1,-0.01,0.991,0.454516,-0.389698,3.681239,3.739724
1346,1,-0.009,0.992,0.409629,-0.383948,3.960361,3.920171
1347,1,-0.01,0.991,0.425366,-0.362544,3.782633,3.829349
1348,0,0.99,-0.01,-0.451925,0.711073,3.729334,3.449884
1349,0,0.989,-0.011,-0.446377,0.772756,3.632802,3.797554
1350,0,0.986,-0.014,-0.419225,0.742895,3.290883,3.44541
1351,0,0.991,-0.009,-0.439457,0.647955,4.395564,3.602235
1352,0,0.99,-0.01,-0.391742,0.495657,4.125592,3.648582
1353,1,-0.012,0.989,0.562821,-0.399306,3.819531,3.324329
1354,0,0.989,-0.011,-0.400586,0.563004,3.477001,3.867889
1355,1,-0.01,0.991,0.56049,-0.423554,4.01746,3.864883
1356,0,0.989,-0.011,-0.313016,0.465619,3.630149,1.99065
1357,0,0.993,-0.007,-0.423447,0.490461,4.228541,4.458696
1358,0,0.989,-0.011,-0.255575,0.362049,3.227633,3.041789
1359,0,0.995,-0.005,-0.323059,0.306801,5.118417,4.095033
1360,1,-0.013,0.988,1.059528,-0.455976,3.421404,3.87871
1361,0,0.988,-0.012,-0.18252,0.350894,3.577216,3.489844
1362,1,-0.008,0.993,0.867724,-0.48685,4.092586,4.621341
1363,1,-0.012,0.989,0.881624,-0.431083,2.905608,4.175727
1364,0,0.991,-0.009,-0.22256,0.301707,3.674899,3.605556
1365,0,0.988,-0.012,-0.216742,0.333261,3.768356,3.441929
1366,1,-0.011,0.99,0.904711,-0.462634,3.751886,4.063985
1367,0,0.99,-0.01,-0.242758,0.34615,3.687579,3.276027
1368,1,-0.015,0.986,0.876182,-0.396713,3.68164,3.401495
1369,0,0.992,-0.008,-0.311926,0.35857,4.507121,3.478169
1370,0,0.99,-0.01,-0.191073,0.331247,4.326448,4.222155
1371,0,0.992,-0.008,-0.196057,0.285412,4.129882,3.952473
1372,0,0.988,-0.012,-0.142829,0.314766,3.895219,2.859502
1373,0,0.994,-0.006,-0.182258,0.276224,4.620346,4.421356
1374,1,-0.014,0.987,1.170492,-0.412954,3.310874,3.296679
1375,1,-0.013,0.988,1.189922,-0.45033,3.610551,3.945681
1376,1,-0.013,0.988,1.032989,-0.426223,3.483426,3.412708
1377,1,-0.011,0.99,0.889165,-0.457137,3.706156,3.747811
1378,0,0.992,-0.008,-0.258926,0.329565,4.583071,3.540645
1379,0,0.989,-0.011,-0.233724,0.394651,3.09423,3.64602
1380,1,-0.01,0.991,0.834329,-0.45144,4.076932,3.719262
1381,0,0.99,-0.01,-0.278016,0.367913,4.196081,3.445626
1382,0,0.989,-0.011,-0.260671,0.430033,3.640982,3.385321
1383,1,-0.009,0.992,0.860301,-0.468938,4.382009,3.849698
1384,1,-0.009,0.992,0.767283,-0.464537,3.827413,4.813019
1385,0,0.989,-0.011,-0.208386,0.40854,3.968344,3.392749
1386,1,-0.01,0.991,0.737105,-0.441325,3.539578,3.288237
1387,0,0.992,-0.008,-0.238879,0.292872,4.473616,4.335241
1388,1,-0.013,0.988,0.664177,-0.378963,3.350201,3.509073
1389,0,0.988,-0.012,-0.230448,0.324326,3.320269,3.392564
1390,1,-0.012,0.989,0.696319,-0.416783,3.279581,3.942511
1391,1,-0.007,0.994,0.632054,-0.45118,4.445414,4.352311
1392,0,0.991,-0.009,-0.376404,0.463191,4.138751,3.91473
1393,1,-0.011,0.99,0.636102,-0.420005,3.374885,4.100474
1394,1,-0.013,0.988,0.586329,-0.342639,3.784787,3.842374
1395,0,0.989,-0.011,-0.333005,0.443837,3.664771,3.661951
1396,0,0.989,-0.011,-0.36733,0.562253,3.661292,3.381011
1397,0,0.987,-0.013,-0.265201,0.464955,3.403659,3.239365
1398,1,-0.011,0.99,0.556745,-0.414614,4.162774,3.914118
1399,1,-0.011,0.99,0.608451,-0.393651,3.8175,3.27212
1400,0,0.988,-0.012,-0.291534,0.44939,3.51048,3.20897
1401,1,-0.01,0.991,0.595239,-0.404437,3.483314,3.6074
1402,1,-0.008,0.993,0.631692,-0.453792,3.941786,3.78038
1403,1,-0.004,0.997,0.44731,-0.455116,5.151564,4.688606
1404,0,0.989,-0.011,-0.398162,0.555478,3.692283,3.632027
1405,1,-0.013,0.988,0.512713,-0.320862,3.712506,3.262387
1406,0,0.989,-0.011,-0.401514,0.686549,3.507479,2.755532
1407,0,0.99,-0.01,-0.402693,0.54445,3.687147,3.364567
1408,0,0.99,-0.01,-0.376696,0.48819,4.188942,3.872645
1409,0,0.988,-0.012,-0.346813,0.468531,4.007733,3.691441
1410,0,0.987,-0.013,-0.320333,0.502778,3.857968,3.571087
1411,1,-0.011,0.99,0.718533,-0.444614,3.133768,4.239331
1412,0,0.99,-0.01,-0.323104,0.379042,3.994539,3.932726
1413,0,0.989,-0.011,-0.288676,0.367945,4.200618,2.952011
1414,1,-0.01,0.991,0.630905,-0.447293,3.186825,4.379823
1415,0,0.988,-0.012,-0.11971,0.298335,3.081295,3.458677
1416,1,-0.008,0.993,0.706746,-0.467076,4.514297,3.585157
1417,0,0.989,-0.011,-0.263646,0.314413,3.778984,3.370276
1418,1,-0.013,0.988,0.783706,-0.430012,3.553888,3.662677
1419,0,0.989,-0.011,-0.299049,0.393865,4.078444,3.616609
1420,1,-0.009,0.992,0.624996,-0.456017,3.493279,4.549506
1421,1,-0.013,0.988,0.714926,-0.405523,3.333797,3.713742
1422,0,0.988,-0.012,-0.223787,0.345864,3.80171,3.405936
1423,0,0.99,-0.01,-0.240945,0.328686,4.034181,3.201403
1424,0,0.988,-0.012,-0.242414,0.448081,3.941158,3.082795
1425,1,-0.013,0.988,0.877426,-0.433942,3.622866,3.516544
1426,1,-0.01,0.991,0.730388,-0.451964,4.367216,3.842457
1427,1,-0.012,0.989,0.726978,-0.433353,3.489714,3.532829
1428,1,-0.014,0.987,0.613533,-0.337793,3.586492,2.902548
1429,1,-0.01,0.991,0.536018,-0.421944,3.426807,3.890224
1430,0,0.991,-0.009,-0.36849,0.404375,4.203662,3.161914
1431,0,0.99,-0.01,-0.36831,0.500728,3.708328,3.148141
1432,0,0.987,-0.013,-0.371753,0.577631,3.596862,3.336157
1433,0,0.989,-0.011,-0.36083,0.480848,4.199313,3.67441
1434,0,0.99,-0.01,-0.310619,0.350433,4.292239,3.739424
1435,1,-0.011,0.99,0.571034,-0.385659,3.557758,3.451046
1436,1,-0.013,0.988,0.669095,-0.395662,3.530743,3.57103
1437,1,-0.015,0.986,0.693682,-0.37324,2.887288,3.131704
1438,0,0.989,-0.011,-0.292983,0.385857,3.489837,3.726052
1439,1,-0.013,0.988,0.654281,-0.359551,3.782544,3.573781
1440,0,0.992,-0.008,-0.401716,0.428779,4.38336,3.46511
1441,1,-0.012,0.989,0.675819,-0.424502,3.202711,3.880556
1442,0,0.987,-0.013,-0.321205,0.664244,3.501529,2.963968
1443,1,-0.011,0.99,0.455906,-0.338207,3.449448,3.80969
1444,0,0.989,-0.011,-0.364146,0.466252,3.675098,3.72129
1445,1,-0.014,0.987,0.725784,-0.370723,3.494317,2.949906
1446,1,-0.014,0.987,0.663647,-0.373433,3.663167,3.757016
1447,0,0.988,-0.012,-0.361057,0.650295,3.440276,3.641187
1448,1,-0.01,0.991,0.526405,-0.400875,3.656039,4.246492
1449,0,0.992,-0.008,-0.402374,0.427104,4.538513,4.189512
1450,0,0.988,-0.012,-0.334424,0.524394,3.710622,3.61654
1451,1,-0.013,0.988,0.600482,-0.331378,3.437041,3.669262
1452,0,0.99,-0.01,-0.366676,0.475244,3.441366,3.250309
1453,0,0.991,-0.009,-0.380915,0.426271,4.415917,3.8267
1454,0,0.988,-0.012,-0.342683,0.534092,3.935367,3.91956
1455,0,0.99,-0.01,-0.324695,0.418343,4.341685,3.52235
1456,1,-0.005,0.996,0.708282,-0.497408,4.087533,4.929641
1457,0,0.987,-0.013,-0.283046,0.381993,3.76374,3.242332
1458,0,0.989,-0.011,-0.214,0.309238,3.783862,2.534761
1459,1,-0.013,0.988,1.031853,-0.463918,3.574381,4.076769
1460,0,0.989,-0.011,-0.127837,0.267653,3.593827,3.745905
1461,1,-0.01,0.991,0.817314,-0.471769,3.49175,4.297752
1462,1,-0.011,0.99,0.998761,-0.470161,3.130323,3.844754
1463,0,0.99,-0.01,-0.191314,0.258743,3.925686,3.512387
1464,0,0.988,-0.012,-0.241699,0.329184,4.034304,3.444355
1465,1,-0.007,0.994,0.872667,-0.489323,4.036342,4.290577
1466,1,-0.011,0.99,0.698568,-0.42117,3.43647,3.133613
1467,0,0.988,-0.012,-0.18329,0.342819,2.794692,3.363457
1468,1,-0.011,0.99,0.640715,-0.434199,3.392768,3.924371
1469,1,-0.011,0.99,0.78326,-0.454889,3.976537,3.662827
1470,1,-0.013,0.988,0.646965,-0.411145,3.571985,3.502524
1471,1,-0.013,0.988,0.52807,-0.344219,3.171046,3.325401
1472,0,0.988,-0.012,-0.350222,0.50855,3.839257,3.278732
1473,0,0.992,-0.008,-0.394359,0.443001,4.415353,3.87945
1474,0,0.988,-0.012,-0.37345,0.552256,3.667087,3.576725
1475,1,-0.013,0.988,0.480277,-0.250279,3.754875,3.251616
1476,0,0.993,-0.007,-0.382783,0.406962,3.658001,3.696534
1477,1,-0.012,0.989,0.620693,-0.402376,3.108783,3.523788
1478,1,-0.012,0.989,0.539802,-0.38948,3.407458,3.428907
1479,0,0.989,-0.011,-0.363423,0.541283,4.047248,3.619923
1480,1,-0.008,0.993,0.458876,-0.438141,3.92623,4.332481
1481,0,0.992,-0.008,-0.437349,0.532284,4.245772,4.167881
1482,1,-0.01,0.991,0.465111,-0.391611,3.256676,3.770932
1483,1,-0.006,0.995,0.467204,-0.417125,3.077903,4.764155
1484,0,0.989,-0.011,-0.403521,0.579262,3.55513,3.494296
1485,0,0.986,-0.014,-0.364814,0.611338,3.105161,3.228635
1486,1,-0.011,0.99,0.434889,-0.369762,3.491658,3.125074
1487,1,-0.013,0.988,0.502506,-0.344978,3.73032,3.413004
1488,0,0.988,-0.012,-0.367321,0.513883,3.082133,3.677833
1489,0,0.99,-0.01,-0.421165,0.644532,3.705781,3.858953
1490,0,0.989,-0.011,-0.421145,0.746453,3.693051,3.367139
1491,1,-0.011,0.99,0.563898,-0.388548,3.473154,4.360845
1492,0,0.992,-0.008,-0.405511,0.45237,4.274554,3.942022
1493,0,0.986,-0.014,-0.292845,0.473868,3.322095,3.052067
1494,0,0.987,-0.013,-0.276059,0.387985,3.435781,3.448048
1495,0,0.986,-0.014,-0.244861,0.440335,2.786637,3.373923
1496,0,0.989,-0.011,-0.262323,0.310407,4.148822,3.492232
1497,1,-0.012,0.989,0.846701,-0.463293,3.834711,3.887587
1498,1,-0.012,0.989,0.860148,-0.466682,3.346845,3.154457
1499,1,-0.009,0.992,0.744717,-0.482141,3.976705,3.841702
1500,1,-0.013,0.988,0.794387,-0.434132,3.881101,3.424569
1501,1,-0.006,0.995,0.583838,-0.46649,3.444777,4.478258
1502,0,0.992,-0.008,-0.349495,0.375394,4.304985,3.3753
1503,1,-0.008,0.993,0.551145,-0.422451,3.23355,2.674259
1504,0,0.987,-0.013,-0.343511,0.519219,3.315799,2.964655
1505,0,0.99,-0.01,-0.340322,0.399032,3.487931,4.054595
1506,0,0.988,-0.012,-0.305773,0.359674,4.342309,3.741134
1507,0,0.992,-0.008,-0.344219,0.354307,4.036958,3.862669
1508,0,0.987,-0.013,-0.238695,0.331258,3.074785,3.126676
1509,1,-0.012,0.989,0.813258,-0.439958,3.656618,3.217753
1510,1,-0.013,0.988,0.851483,-0.45004,3.96946,3.825481
1511,0,0.987,-0.013,-0.170367,0.278167,3.408647,3.282695
1512,1,-0.012,0.989,0.68955,-0.418074,3.608401,3.111033
1513,1,-0.013,0.988,0.81556,-0.431447,3.435971,3.446138
1514,0,0.99,-0.01,-0.273329,0.345525,4.025437,3.696883
1515,1,-0.011,0.99,0.723462,-0.446994,4.255424,4.064628
1516,0,0.991,-0.009,-0.324171,0.38403,4.115032,4.189616
1517,1,-0.011,0.99,0.646829,-0.43206,2.872819,4.250419
1518,1,-0.011,0.99,0.522887,-0.372666,3.61745,3.407747
1519,0,0.986,-0.014,-0.281105,0.475531,3.063344,3.354908
1520,0,0.988,-0.012,-0.356169,0.531038,2.989264,3.345656
1521,1,-0.011,0.99,0.56986,-0.389913,4.006012,3.75233
1522,1,-0.013,0.988,0.602663,-0.362415,3.613027,3.268589
1523,1,-0.012,0.989,0.542778,-0.388835,3.319997,3.501964
1524,0,0.986,-0.014,-0.330083,0.529948,3.256734,3.491944
1525,1,-0.013,0.988,0.549576,-0.363895,3.103544,3.396459
1526,0,0.991,-0.009,-0.371609,0.440539,3.741077,3.209176
1527,0,0.986,-0.014,-0.363553,0.668207,3.167219,2.79409
1528,1,-0.011,0.99,0.526667,-0.372929,3.680062,3.41094
1529,1,-0.011,0.99,0.504334,-0.362513,3.528011,3.743334
1530,1,-0.013,0.988,0.450901,-0.304595,2.671643,3.430829
1531,1,-0.007,0.994,0.380631,-0.372484,3.175653,4.575045
1532,0,0.988,-0.012,-0.397055,0.635014,3.583699,3.153828
1533,1,-0.012,0.989,0.393474,-0.242638,3.231517,3.570602
1534,0,0.988,-0.012,-0.456438,1.022172,3.276211,3.705607
1535,1,-0.012,0.989,0.418856,-0.28248,3.342349,2.855182
1536,1,-0.011,0.99,0.382885,-0.276946,3.856151,4.271458
1537,0,0.988,-0.012,-0.453252,1.203011,3.848854,3.802415
1538,0,0.99,-0.01,-0.475777,0.976108,4.04873,3.416463
1539,0,0.986,-0.014,-0.424963,0.936769,3.374848,3.093675
1540,0,0.989,-0.011,-0.395718,0.643695,3.892704,3.526096
1541,1,-0.01,0.991,0.331911,-0.268915,3.57467,3.24914
1542,0,0.991,-0.009,-0.409282,0.595349,4.453704,3.26058
1543,0,0.987,-0.013,-0.30814,0.497854,3.346298,3.162217
1544,0,0.992,-0.008,-0.360516,0.440325,3.978538,4.066989
1545,1,-0.012,0.989,0.646826,-0.39319,3.573018,3.134556
1546,0,0.991,-0.009,-0.348062,0.429956,3.853684,3.963851
1547,0,0.988,-0.012,-0.315842,0.515595,3.922038,3.638343
1548,1,-0.008,0.993,0.736215,-0.471864,3.499543,4.217459
1549,0,0.988,-0.012,-0.262193,0.414088,3.64581,3.204898
1550,1,-0.008,0.993,0.869729,-0.482871,3.72084,4.122445
1551,1,-0.01,0.991,0.589973,-0.433054,3.102982,4.204074
1552,0,0.991,-0.009,-0.305175,0.368749,4.079624,3.898698
1553,1,-0.011,0.99,0.736939,-0.430683,3.735749,3.939752
1554,1,-0.014,0.987,0.679733,-0.393745,2.808076,3.269651
1555,0,0.989,-0.011,-0.33255,0.427528,3.155309,3.355108
1556,0,0.988,-0.012,-0.305737,0.454075,3.475977,3.404864
1557,1,-0.012,0.989,0.507997,-0.381392,3.160053,4.020192
1558,1,-0.014,0.987,0.630112,-0.395002,3.215446,3.266265
1559,1,-0.012,0.989,0.55091,-0.399666,4.17141,3.374884
1560,1,-0.009,0.992,0.436274,-0.419455,3.592186,4.242777
1561,1,-0.01,0.991,0.450807,-0.407934,3.855472,3.18306
1562,0,0.991,-0.009,-0.437845,0.471843,4.47952,4.034276
1563,0,0.995,-0.005,-0.467638,0.538823,4.631798,4.384683
1564,1,-0.014,0.987,0.37468,-0.275494,3.440017,3.348695
1565,1,-0.007,0.994,0.278568,-0.357653,4.667203,4.07438
1566,1,-0.01,0.991,0.315415,-0.319901,3.050489,4.090915
1567,0,0.988,-0.012,-0.45702,0.867446,2.940766,3.79099
1568,0,0.988,-0.012,-0.396352,0.651246,3.443901,3.609159
1569,0,0.99,-0.01,-0.406221,0.517314,4.121946,3.405946
1570,0,0.989,-0.011,-0.357428,0.486812,3.452814,3.636765
1571,1,-0.011,0.99,0.458276,-0.364541,3.675377,3.595305
1572,1,-0.008,0.993,0.471778,-0.409242,4.354022,4.075848
1573,1,-0.014,0.987,0.505244,-0.331241,3.335622,2.779202
1574,0,0.987,-0.013,-0.430967,0.834054,3.581593,3.437629
1575,1,-0.012,0.989,0.426342,-0.285197,3.323474,3.400606
1576,0,0.992,-0.008,-0.461874,0.712467,4.224319,3.90918
1577,1,-0.012,0.989,0.456622,-0.349945,3.48747,3.770643
1578,0,0.991,-0.009,-0.422799,0.545305,4.245755,4.392394
1579,1,-0.01,0.991,0.39088,-0.365142,3.627051,4.182456
1580,0,0.987,-0.013,-0.407584,0.794431,3.333173,3.233986
1581,0,0.99,-0.01,-0.407393,0.600121,3.494076,3.354858
1582,0,0.988,-0.012,-0.376495,0.589929,3.848684,2.944169
1583,1,-0.012,0.989,0.484617,-0.348909,3.578938,3.111228
1584,0,0.99,-0.01,-0.406761,0.596392,3.734092,3.934863
1585,1,-0.009,0.992,0.560157,-0.423499,3.846162,3.789869
1586,0,0.991,-0.009,-0.394492,0.50691,3.785088,3.936283
1587,0,0.991,-0.009,-0.421552,0.595703,3.796407,4.113794
1588,0,0.988,-0.012,-0.297479,0.465131,3.495875,3.105377
1589,0,0.991,-0.009,-0.322201,0.438864,3.680199,3.748227
1590,1,-0.009,0.992,0.721606,-0.452394,3.980261,3.745654
1591,0,0.993,-0.007,-0.293387,0.343098,4.570126,4.108501
1592,1,-0.002,0.999,0.672129,-0.494715,5.246814,5.363275
1593,1,-0.012,0.989,0.807685,-0.436769,3.397348,3.70521
1594,0,0.988,-0.012,-0.242954,0.397729,3.422186,3.268042
1595,1,-0.012,0.989,0.708174,-0.405378,3.514169,3.7248
1596,1,-0.011,0.99,0.585087,-0.410122,3.90893,3.802883
1597,1,-0.01,0.991,0.483809,-0.395774,3.64667,3.412402
1598,1,-0.008,0.993,0.546353,-0.421409,3.738659,3.400203
1599,1,-0.011,0.99,0.587376,-0.40193,3.464078,3.358577
1600,0,0.988,-0.012,-0.359493,0.57266,3.421277,3.426995
1601,0,0.992,-0.008,-0.426384,0.499061,4.209384,3.479094
1602,1,-0.012,0.989,0.382959,-0.316499,3.290038,3.56555
1603,1,-0.014,0.987,0.494195,-0.298875,3.160916,3.269981
1604,1,-0.012,0.989,0.434721,-0.314035,3.441339,3.761535
1605,0,0.99,-0.01,-0.411085,0.618341,4.178595,3.77904
1606,1,-0.01,0.991,0.30833,-0.284804,3.484175,3.263312
1607,0,0.988,-0.012,-0.429257,0.748908,4.002248,3.279137
1608,1,-0.008,0.993,0.331223,-0.331712,4.496798,3.485554
1609,1,-0.012,0.989,0.254662,-0.066376,3.3321,3.636447
1610,1,-0.013,0.988,0.316611,-0.176524,3.367839,4.075338
1611,0,0.989,-0.011,-0.439877,0.928481,3.381344,3.922641
1612,1,-0.012,0.989,0.283214,-0.228766,3.642296,3.682469
1613,0,0.992,-0.008,-0.482274,0.912462,3.85792,4.191719
1614,1,-0.012,0.989,0.348033,-0.255999,3.530634,3.718079
1615,1,-0.012,0.989,0.245719,-0.18034,3.750059,3.650473
1616,0,0.991,-0.009,-0.476247,0.805574,4.545278,3.709167
1617,1,-0.012,0.989,0.178003,-0.093435,3.666657,3.538695
1618,1,-0.011,0.99,0.359028,-0.272944,3.407248,4.036867
1619,0,0.988,-0.012,-0.449608,1.024026,3.663063,3.575639
1620,1,-0.006,0.995,0.262261,-0.322611,4.251011,4.971783
1621,1,-0.01,0.991,0.196687,-0.227606,3.705013,4.080835
