episode,winner,reward_0,reward_1,loss_0,loss_1,entropy_0,entropy_1
1223,0,0.988,-0.012,0.207225,-0.779258,4.05365,3.340511
1224,1,-0.011,0.99,-2.220503,2.288848,3.577297,3.487295
1225,1,-0.01,0.991,-2.50105,2.823112,3.467614,4.046202
1226,1,-0.013,0.988,-2.063946,2.173138,3.487665,3.564567
1227,1,-0.006,0.995,-2.077899,2.315141,4.378074,3.650964
1228,0,0.99,-0.01,1.089033,-1.119071,3.279434,3.710647
1229,0,0.988,-0.012,1.117698,-1.173393,3.503835,3.520338
1230,0,0.989,-0.011,1.196844,-1.034472,3.633944,3.327907
1231,1,-0.008,0.993,-2.238144,2.757283,4.102346,3.99377
1232,1,-0.01,0.991,-2.10096,2.141841,3.794122,3.320399
1233,0,0.991,-0.009,1.656993,-1.065786,4.554283,3.565861
1234,1,-0.01,0.991,-2.157188,1.986738,4.204188,3.411845
1235,0,0.99,-0.01,1.187705,-1.008736,3.728448,3.245703
1236,0,0.993,-0.007,1.639975,-1.31088,4.281375,4.02663
1237,1,-0.009,0.992,-1.711952,2.314916,3.31772,3.854199
1238,1,-0.012,0.989,-2.232976,1.927954,3.881795,3.501124
1239,0,0.989,-0.011,1.263703,-1.151628,3.871243,3.400372
1240,0,0.989,-0.011,0.759426,-1.174984,3.579009,3.614769
1241,0,0.99,-0.01,0.686553,-1.204544,3.669609,3.766205
1242,1,-0.013,0.988,-2.380111,1.787319,3.203844,3.103491
1243,0,0.991,-0.009,1.083523,-1.296019,4.112885,3.827913
1244,0,0.99,-0.01,0.565382,-1.102828,3.879256,3.639297
1245,1,-0.013,0.988,-1.778021,1.800087,3.109077,3.192913
1246,1,-0.013,0.988,-1.663596,1.923402,2.739037,3.391629
1247,0,0.989,-0.011,0.59462,-1.118211,3.823177,3.664288
1248,1,-0.011,0.99,-2.037667,2.336935,3.76034,3.864197
1249,1,-0.01,0.991,-2.190293,2.224586,3.755289,3.621666
1250,1,-0.013,0.988,-1.914838,1.633289,3.527606,3.388246
1251,0,0.989,-0.011,1.215562,-1.270547,3.466804,3.293139
1252,1,-0.012,0.989,-1.452657,1.446477,3.227456,3.420801
1253,1,-0.01,0.991,-1.711837,1.805002,3.744115,3.88882
1254,1,-0.012,0.989,-1.483777,1.160981,3.415548,3.747859
1255,1,-0.009,0.992,-1.129387,1.138964,2.94873,3.744609
1256,0,0.991,-0.009,1.978117,-2.369007,3.815218,4.025158
1257,0,0.993,-0.007,2.518022,-2.473186,4.32494,4.056114
1258,1,-0.011,0.99,-1.125052,0.748599,3.204757,3.827792
1259,0,0.991,-0.009,2.172386,-1.823814,3.730628,3.189409
1260,0,0.987,-0.013,1.331737,-1.712645,3.452151,3.578772
1261,0,0.991,-0.009,2.088504,-1.953074,4.484192,4.127882
1262,0,0.988,-0.012,1.16701,-1.718753,3.332126,3.859905
1263,0,0.989,-0.011,1.057475,-1.293558,3.389312,3.53294
1264,0,0.988,-0.012,1.000198,-1.094288,3.48821,3.080972
1265,0,0.996,-0.004,1.452329,-1.483119,3.939393,4.805146
1266,0,0.989,-0.011,0.733521,-1.01958,3.076533,3.14314
1267,1,-0.01,0.991,-2.636782,2.212073,3.782325,3.57692
1268,0,0.991,-0.009,-0.202749,-0.704677,4.34946,3.133649
1269,1,-0.012,0.989,-2.726263,2.440569,3.824604,3.725634
1270,0,0.988,-0.012,0.3716,-1.089312,3.376502,3.620451
1271,0,0.989,-0.011,0.047076,-0.975662,4.047462,3.885437
1272,1,-0.013,0.988,-2.332405,2.336373,3.475522,3.49847
1273,1,-0.011,0.99,-2.325806,2.766973,3.480503,3.979507
1274,0,0.988,-0.012,0.706423,-0.960224,3.189955,3.396888
1275,0,0.99,-0.01,1.02567,-1.085283,3.90106,4.003273
1276,0,0.987,-0.013,0.594826,-1.033572,3.52274,3.420462
1277,0,0.988,-0.012,0.524323,-0.817194,3.987063,3.064975
1278,0,0.987,-0.013,0.072471,-0.707223,3.347565,3.030454
1279,0,0.992,-0.008,0.58709,-0.878957,4.720212,3.673545
1280,0,0.989,-0.011,0.361475,-1.156471,3.762183,4.329015
1281,0,0.991,-0.009,-0.267877,-0.494089,4.148064,2.624085
1282,0,0.99,-0.01,-0.35497,-0.729282,3.726127,3.980886
1283,1,-0.012,0.989,-2.599557,2.719418,3.323035,3.797113
1284,0,0.989,-0.011,-0.006487,-0.614828,3.507561,3.101746
1285,0,0.989,-0.011,0.14289,-0.71057,3.615447,3.707771
1286,1,-0.008,0.993,-2.631987,3.243961,3.501559,4.077237
1287,0,0.985,-0.015,-0.098932,-0.727874,3.147214,3.306566
1288,0,0.986,-0.014,0.168848,-0.599319,3.385891,2.963973
1289,0,0.991,-0.009,0.575321,-0.653079,3.709631,3.377749
1290,1,-0.013,0.988,-2.506645,2.342863,3.766726,3.269654
1291,0,0.993,-0.007,0.772866,-0.527918,4.490284,2.772638
1292,1,-0.011,0.99,-2.617153,2.832074,4.124758,3.814676
1293,0,0.993,-0.007,0.742433,-0.800775,3.554753,4.11079
1294,0,0.99,-0.01,0.560439,-0.716667,4.074126,3.859366
1295,0,0.988,-0.012,0.532258,-0.544474,3.685822,2.736974
1296,1,-0.014,0.987,-2.765248,2.067817,3.515205,2.713056
1297,0,0.991,-0.009,0.433444,-0.729203,4.159589,3.525777
1298,0,0.987,-0.013,0.100074,-0.733177,3.349783,3.530224
1299,0,0.991,-0.009,0.528785,-0.63523,4.153008,3.331406
1300,1,-0.011,0.99,-2.199214,2.681116,3.518767,3.699388
1301,0,0.987,-0.013,0.099798,-0.702685,3.631598,3.369716
1302,1,-0.011,0.99,-2.569291,2.591909,3.63945,3.558954
1303,0,0.991,-0.009,0.629209,-0.704016,3.976043,3.371732
1304,0,0.987,-0.013,0.254592,-0.723245,2.993025,3.173839
1305,1,-0.007,0.994,-2.256713,2.992929,3.411381,3.754295
1306,0,0.992,-0.008,0.827392,-0.69206,4.254501,3.36808
1307,1,-0.014,0.987,-2.135732,2.256411,3.331836,3.251147
1308,0,0.987,-0.013,0.556685,-0.76942,3.704339,3.339719
1309,0,0.986,-0.014,0.215071,-0.737999,2.736516,3.443919
1310,0,0.994,-0.006,0.880843,-0.829443,4.569182,4.034085
1311,1,-0.012,0.989,-2.109883,2.156607,3.278542,3.445225
1312,1,-0.011,0.99,-2.396438,2.288655,3.602951,3.291406
1313,1,-0.014,0.987,-2.105081,2.121907,3.653963,3.330206
1314,1,-0.007,0.994,-2.232778,3.415276,3.872794,4.525913
1315,1,-0.014,0.987,-1.858677,1.946084,3.452315,3.343299
1316,0,0.989,-0.011,1.145619,-0.96754,3.442307,3.00862
1317,0,0.989,-0.011,1.096709,-0.896403,3.501208,2.874363
1318,0,0.991,-0.009,1.382316,-0.93306,4.099304,3.11519
1319,1,-0.012,0.989,-1.949271,2.158878,3.861944,3.861177
1320,1,-0.013,0.988,-1.735053,1.951958,3.388015,3.420569
1321,0,0.991,-0.009,1.798607,-1.175101,4.519285,3.333865
1322,0,0.988,-0.012,0.948343,-1.050675,3.314185,3.230093
1323,0,0.988,-0.012,1.136537,-1.175629,3.963821,3.651297
1324,1,-0.012,0.989,-1.814512,1.750454,3.568216,3.129127
1325,1,-0.009,0.992,-2.11756,2.427332,4.104597,3.724564
1326,0,0.987,-0.013,0.446936,-0.975543,3.051943,3.390786
1327,1,-0.011,0.99,-1.819136,2.340361,3.278244,3.978698
1328,1,-0.013,0.988,-1.761321,1.755565,3.671417,3.704638
1329,0,0.989,-0.011,1.337745,-1.469381,3.628584,4.037011
1330,0,0.988,-0.012,0.9748,-1.087499,2.979278,3.096703
1331,0,0.99,-0.01,1.215347,-1.175745,3.653918,3.682357
1332,1,-0.012,0.989,-2.339961,2.326546,3.901027,3.882874
1333,1,-0.014,0.987,-2.130259,1.811494,3.682478,3.143123
1334,1,-0.01,0.991,-2.049088,2.45745,3.445454,4.045634
1335,1,-0.012,0.989,-1.382974,1.948254,2.974333,3.597909
1336,0,0.992,-0.008,2.127272,-1.388897,4.323181,3.530078
1337,1,-0.011,0.99,-1.543008,1.631102,3.733352,3.679276
1338,0,0.989,-0.011,1.503165,-1.459065,3.846024,3.481668
1339,0,0.99,-0.01,1.731633,-1.344625,4.007765,3.529832
1340,0,0.991,-0.009,1.624593,-1.379451,4.248998,4.038085
1341,1,-0.014,0.987,-2.053403,1.804156,3.631759,3.274135
1342,1,-0.012,0.989,-1.66961,1.85105,3.627624,3.545874
1343,0,0.99,-0.01,1.304267,-1.007608,3.921329,3.064373
1344,1,-0.012,0.989,-1.750294,1.912884,3.380287,3.784203
1345,1,-0.01,0.991,-1.704157,2.050561,3.677809,3.852944
1346,0,0.99,-0.01,1.568981,-1.297963,3.871009,3.035818
1347,1,-0.013,0.988,-1.179739,0.954066,3.164744,3.291077
1348,1,-0.013,0.988,-1.221146,1.132092,3.216956,3.71894
1349,1,-0.009,0.992,-1.365893,1.018547,3.748087,3.486303
1350,0,0.988,-0.012,1.77019,-2.372976,3.235741,3.85592
1351,0,0.99,-0.01,1.778834,-1.657953,3.916097,3.591264
1352,1,-0.011,0.99,-1.307258,0.662243,3.784964,4.233913
1353,1,-0.011,0.99,-1.471939,1.241378,3.892945,4.134834
1354,1,-0.009,0.992,-1.084115,1.096601,3.330734,3.705351
1355,0,0.992,-0.008,2.243581,-2.087834,4.020476,3.865368
1356,1,-0.013,0.988,-1.253079,0.546026,3.737926,3.350337
1357,0,0.99,-0.01,2.553899,-3.00871,4.179852,4.211618
1358,1,-0.013,0.988,-1.369643,0.561893,4.032916,3.471442
1359,0,0.989,-0.011,2.367111,-1.984332,4.087585,3.246313
1360,1,-0.012,0.989,-1.193271,0.853751,3.46878,3.687371
1361,1,-0.011,0.99,-1.168112,0.573417,3.750007,3.272509
1362,0,0.991,-0.009,2.615223,-2.399864,4.062235,3.582858
1363,1,-0.012,0.989,-1.084039,0.540067,3.57079,3.169621
1364,0,0.991,-0.009,2.487195,-1.64297,4.286806,3.266877
1365,0,0.99,-0.01,1.929249,-1.769879,3.522002,3.564239
1366,1,-0.013,0.988,-0.954909,0.577294,3.461351,3.318671
1367,0,0.988,-0.012,1.892344,-1.299155,3.679892,3.096533
1368,1,-0.014,0.987,-1.049206,0.958601,3.182554,3.415177
1369,1,-0.01,0.991,-1.392664,1.497281,4.184663,3.69169
1370,1,-0.012,0.989,-1.033788,0.874962,3.614329,3.05179
1371,0,0.989,-0.011,2.416777,-1.469418,4.000691,3.02114
1372,1,-0.011,0.99,-1.006917,0.936944,3.400293,3.648669
1373,1,-0.011,0.99,-1.447136,1.312119,4.17817,3.617589
1374,0,0.989,-0.011,2.299221,-1.774753,3.713479,3.34668
1375,0,0.996,-0.004,3.224323,-1.367065,4.93798,3.270774
1376,1,-0.015,0.986,-1.065503,0.501499,3.207441,3.531917
1377,0,0.988,-0.012,2.059652,-1.881312,3.654538,3.386237
1378,0,0.988,-0.012,1.897644,-1.769042,3.664477,3.543479
1379,0,0.988,-0.012,1.318057,-1.751678,3.624562,3.997296
1380,1,-0.012,0.989,-1.923862,1.735483,3.84358,3.428625
1381,1,-0.009,0.992,-1.324912,1.881812,3.360429,4.390069
1382,1,-0.015,0.986,-1.33526,0.851368,3.238425,2.86757
1383,0,0.986,-0.014,1.243253,-1.595393,3.26329,3.629783
1384,0,0.991,-0.009,1.970197,-1.290766,4.389141,3.546161
1385,1,-0.014,0.987,-1.787403,1.461476,3.76404,3.404536
1386,0,0.99,-0.01,2.236245,-2.37929,3.855935,4.098265
1387,1,-0.009,0.992,-1.160439,1.93054,2.884137,4.310645
1388,0,0.989,-0.011,1.783099,-1.587969,3.544031,3.28721
1389,0,0.989,-0.011,1.513181,-1.240474,4.221678,3.321575
1390,1,-0.008,0.993,-1.660695,2.207797,3.506306,4.191181
1391,1,-0.01,0.991,-1.940159,2.306094,3.99904,4.567248
1392,0,0.99,-0.01,1.510242,-1.579549,3.638432,4.09453
1393,1,-0.014,0.987,-1.574346,1.413436,3.554918,3.619094
1394,1,-0.006,0.995,-1.592826,2.32584,3.7056,4.306247
1395,1,-0.011,0.99,-1.144429,1.353661,3.096189,3.680249
1396,0,0.988,-0.012,1.603125,-1.457903,3.63385,3.476596
1397,0,0.988,-0.012,1.839337,-1.72863,3.510128,3.560689
1398,1,-0.009,0.992,-1.651873,1.878018,4.442607,3.972928
1399,1,-0.008,0.993,-1.580045,1.40591,4.361511,3.969542
1400,0,0.988,-0.012,1.667642,-1.617334,3.253641,3.376034
1401,1,-0.013,0.988,-1.349551,0.872547,3.785287,3.201544
1402,0,0.99,-0.01,2.075096,-1.559974,3.80479,3.040703
1403,0,0.988,-0.012,1.748328,-1.347574,3.556171,2.682008
1404,1,-0.012,0.989,-1.411011,1.529518,3.715942,3.599523
1405,0,0.989,-0.011,1.867347,-1.565121,3.826038,3.412793
1406,0,0.99,-0.01,1.735488,-1.267769,4.310099,2.938183
1407,0,0.988,-0.012,1.467288,-1.44119,3.834157,3.626369
1408,1,-0.013,0.988,-1.777221,1.325523,3.837069,3.198137
1409,1,-0.012,0.989,-1.443457,1.575334,3.245576,3.380364
1410,1,-0.011,0.99,-1.524142,1.861281,3.657651,4.051193
1411,0,0.993,-0.007,2.287265,-2.167686,4.467681,4.57871
1412,0,0.986,-0.014,1.570735,-1.884321,3.377338,3.505417
1413,1,-0.008,0.993,-2.215355,2.369872,4.320631,3.822507
1414,1,-0.012,0.989,-1.4637,1.116551,3.667851,3.003834
1415,0,0.992,-0.008,2.177477,-1.407158,4.561677,3.178059
1416,1,-0.015,0.986,-1.461259,1.24233,3.337507,3.223471
1417,0,0.99,-0.01,1.767882,-1.786853,3.564865,3.724272
1418,0,0.985,-0.015,1.423339,-1.556175,3.224499,3.46731
1419,0,0.989,-0.011,1.637108,-1.377375,3.778626,3.308647
1420,1,-0.01,0.991,-1.693755,1.931226,3.58026,3.718271
1421,0,0.993,-0.007,1.634561,-1.309189,4.006814,3.779931
1422,1,-0.013,0.988,-1.942179,1.905008,3.480827,3.663329
1423,1,-0.012,0.989,-1.664112,2.096471,3.341809,3.972809
1424,0,0.988,-0.012,1.26155,-1.538109,3.613556,3.850921
1425,1,-0.012,0.989,-1.580792,1.311421,3.962116,3.649951
1426,0,0.99,-0.01,1.461113,-1.552885,3.445998,3.889957
1427,0,0.989,-0.011,1.214528,-1.438592,3.867496,3.746697
1428,1,-0.011,0.99,-1.802838,1.221735,3.709107,2.596765
1429,0,0.989,-0.011,0.974488,-1.23635,3.633888,3.373731
1430,1,-0.009,0.992,-2.275224,2.413504,4.414092,4.467237
1431,0,0.989,-0.011,0.792597,-0.846662,3.695096,2.718056
1432,1,-0.011,0.99,-1.536599,1.583312,3.506883,3.268905
1433,0,0.989,-0.011,0.994961,-1.403849,3.703513,3.53958
1434,1,-0.008,0.993,-1.574951,2.281296,3.534894,4.297182
1435,1,-0.01,0.991,-1.670774,2.098201,3.816922,4.3369
1436,1,-0.007,0.994,-1.498293,1.779333,4.084285,4.550544
1437,1,-0.009,0.992,-1.568622,1.585096,3.546962,3.6138
1438,1,-0.009,0.992,-1.696794,1.864189,4.200728,4.401141
1439,0,0.991,-0.009,2.113843,-2.047509,3.948025,3.5665
1440,1,-0.014,0.987,-1.331566,0.735398,3.420568,3.554247
1441,0,0.994,-0.006,2.8148,-1.973104,4.367714,3.657874
1442,1,-0.007,0.994,-1.212252,0.9888,3.870996,4.1384
1443,0,0.989,-0.011,2.199193,-2.183766,3.49644,3.472114
1444,1,-0.01,0.991,-1.140499,0.815637,3.653328,3.404359
1445,0,0.99,-0.01,1.784701,-2.042704,3.0412,3.783428
1446,0,0.99,-0.01,1.775011,-1.957924,3.580053,4.037366
1447,1,-0.014,0.987,-1.229253,0.672937,3.224774,3.402284
1448,1,-0.009,0.992,-1.405886,1.738103,3.878822,4.240411
1449,0,0.989,-0.011,1.922903,-2.529127,3.291472,3.965889
1450,1,-0.015,0.986,-0.929325,0.579966,3.096008,3.608064
1451,1,-0.009,0.992,-0.944624,0.8806,3.681612,4.533939
1452,0,0.991,-0.009,2.5872,-2.433001,4.117232,3.836545
1453,1,-0.013,0.988,-0.844185,0.602093,2.916655,3.76086
1454,1,-0.009,0.992,-0.837016,0.588766,3.335425,3.776205
1455,0,0.99,-0.01,1.9189,-1.934901,3.263205,3.656229
1456,1,-0.011,0.99,-1.155151,1.18788,3.481431,3.87182
1457,0,0.989,-0.011,2.150831,-2.274375,3.783605,3.463792
1458,1,-0.01,0.991,-1.097099,0.848515,3.815963,4.093334
1459,0,0.985,-0.015,1.675698,-1.687499,3.111973,3.059197
1460,1,-0.009,0.992,-0.932387,1.035831,3.280042,3.880192
1461,1,-0.013,0.988,-0.920791,0.428134,3.021663,3.893034
1462,1,-0.01,0.991,-1.297877,1.012085,4.078735,4.703789
1463,1,-0.009,0.992,-0.886795,0.938874,3.008675,3.864342
1464,1,-0.012,0.989,-0.681634,-0.223204,2.95545,3.479954
1465,0,0.986,-0.014,1.663663,-2.137001,2.853635,3.22325
1466,0,0.992,-0.008,2.606235,-4.023468,3.618339,4.86445
1467,0,0.987,-0.013,2.145442,-2.537389,3.194385,3.625312
1468,1,-0.008,0.993,-0.815777,1.002832,3.121392,4.592019
1469,1,-0.01,0.991,-0.86323,0.740431,3.050283,4.273645
1470,0,0.988,-0.012,2.238885,-2.136195,3.490406,3.481454
1471,0,0.987,-0.013,1.503691,-2.2003,2.910558,3.737988
1472,0,0.989,-0.011,1.886729,-2.20734,3.283355,3.780372
1473,0,0.995,-0.005,2.743891,-1.853999,4.19654,3.741061
1474,0,0.987,-0.013,1.421526,-1.648915,2.931343,3.519467
1475,0,0.989,-0.011,1.698477,-1.563904,3.515615,3.727617
1476,1,-0.01,0.991,-1.233423,2.002416,3.10033,4.010771
1477,1,-0.012,0.989,-1.461323,2.012222,3.54316,3.810467
1478,0,0.988,-0.012,0.985092,-1.290099,3.241011,3.678675
1479,0,0.99,-0.01,1.533875,-1.346185,3.317204,3.457419
1480,1,-0.007,0.994,-2.075588,2.850863,4.371699,4.456427
1481,0,0.992,-0.008,1.352008,-1.357813,3.453489,3.768654
1482,1,-0.008,0.993,-1.587857,2.640953,3.402748,4.62503
1483,1,-0.006,0.995,-1.595847,3.09747,3.899997,4.822761
1484,0,0.995,-0.005,2.061128,-1.543772,4.283,4.881546
1485,1,-0.008,0.993,-1.524088,2.126063,3.62766,3.984476
1486,0,0.989,-0.011,1.76314,-1.160149,3.878671,2.943104
1487,0,0.988,-0.012,1.266759,-1.44581,3.533402,3.660822
1488,1,-0.015,0.986,-1.366911,1.341725,3.207448,3.302021
1489,1,-0.007,0.994,-1.147983,2.430147,3.471668,4.615309
1490,1,-0.009,0.992,-1.310965,1.943165,3.615349,4.089119
1491,0,0.992,-0.008,2.491117,-2.129857,3.884762,4.323496
1492,0,0.986,-0.014,1.193081,-1.578076,3.585547,3.916373
1493,0,0.988,-0.012,1.364908,-1.397067,3.367343,3.446938
1494,0,0.988,-0.012,1.464978,-1.601538,3.44577,3.72532
1495,0,0.991,-0.009,1.165198,-1.096821,3.899136,3.354731
1496,0,0.99,-0.01,0.950181,-1.345936,3.198411,4.135117
1497,1,-0.011,0.99,-2.04299,2.07685,3.408749,3.406713
1498,0,0.991,-0.009,0.207089,-0.96531,4.00818,3.505709
1499,0,0.991,-0.009,0.44723,-1.032358,3.757418,3.710495
1500,1,-0.014,0.987,-2.435706,2.348079,3.61305,3.484654
1501,0,0.992,-0.008,0.550781,-0.848252,4.381598,3.526799
1502,1,-0.015,0.986,-2.213853,2.156373,3.520941,3.768292
1503,0,0.989,-0.011,0.461487,-0.919168,3.528292,3.754596
1504,0,0.989,-0.011,0.431672,-0.766213,3.828977,3.099363
1505,1,-0.014,0.987,-2.657237,2.353314,3.756645,3.427049
1506,1,-0.008,0.993,-2.098722,3.355022,3.36918,4.428743
1507,1,-0.013,0.988,-1.343317,1.879084,2.829555,3.605935
1508,0,0.987,-0.013,1.005316,-1.06532,3.357576,3.256697
1509,0,0.991,-0.009,1.330086,-1.156895,4.189577,3.607854
1510,1,-0.011,0.99,-1.829908,2.108051,3.618726,3.704841
1511,1,-0.009,0.992,-2.128526,2.69154,3.854351,4.285578
1512,1,-0.013,0.988,-1.626115,1.61399,3.132464,3.408903
1513,0,0.989,-0.011,1.30964,-1.461773,3.72514,3.658264
1514,1,-0.011,0.99,-1.528112,1.380544,3.413673,3.320544
1515,0,0.993,-0.007,1.925305,-1.391008,4.443044,3.724412
1516,0,0.987,-0.013,1.140861,-1.469938,3.112617,3.641376
1517,1,-0.008,0.993,-1.831664,2.222042,4.383994,4.119077
1518,0,0.99,-0.01,1.377452,-1.448353,3.5354,3.728037
1519,0,0.99,-0.01,1.542194,-1.392813,3.36351,3.456811
1520,0,0.991,-0.009,1.511972,-1.289669,3.99682,3.536753
1521,0,0.989,-0.011,0.624866,-1.033365,3.58313,3.471111
1522,0,0.992,-0.008,0.744829,-0.855267,4.117133,3.083284
1523,1,-0.008,0.993,-2.330914,3.192152,3.59597,4.421908
1524,0,0.99,-0.01,0.054085,-0.870519,3.932419,3.613775
1525,1,-0.01,0.991,-2.63312,2.52614,3.617198,3.437953
1526,1,-0.008,0.993,-2.980617,3.205124,4.11718,4.418464
1527,1,-0.014,0.987,-2.138902,1.884102,3.221285,3.017818
1528,1,-0.011,0.99,-1.827462,2.025916,3.722237,3.660032
1529,1,-0.01,0.991,-1.51019,2.737052,3.33927,4.477817
1530,0,0.991,-0.009,1.757678,-1.259301,3.528222,3.345611
1531,0,0.986,-0.014,0.736413,-1.014738,2.855695,2.999297
1532,0,0.991,-0.009,1.670813,-1.28746,3.769844,3.458516
1533,0,0.989,-0.011,1.370746,-1.250651,3.645064,3.694865
1534,1,-0.012,0.989,-2.326871,2.333164,3.921272,3.929039
1535,0,0.985,-0.015,0.780881,-1.096419,3.376862,3.175896
1536,1,-0.009,0.992,-2.673389,2.868301,3.711225,4.084621
1537,1,-0.014,0.987,-1.74217,1.808938,3.262211,3.351868
1538,0,0.99,-0.01,0.855149,-1.014526,3.753487,3.705097
1539,0,0.987,-0.013,0.744299,-1.356998,3.544881,3.902238
1540,1,-0.012,0.989,-2.085584,1.760163,3.956228,3.388179
1541,0,0.987,-0.013,0.609812,-1.251753,2.833806,3.617537
1542,1,-0.011,0.99,-2.048004,2.034372,4.008503,3.597183
1543,0,0.989,-0.011,0.769916,-1.111769,3.493052,3.248539
1544,1,-0.013,0.988,-1.686121,1.972428,3.362589,3.798863
1545,1,-0.011,0.99,-1.567609,1.931795,3.541027,3.714029
1546,1,-0.01,0.991,-1.894289,2.273996,3.749002,4.003558
1547,1,-0.012,0.989,-1.96856,1.810734,3.769716,3.312282
1548,0,0.99,-0.01,1.522528,-1.661865,3.704824,3.895295
1549,1,-0.006,0.995,-1.472479,2.137162,3.905321,4.608132
1550,1,-0.007,0.994,-1.692649,2.104541,4.224306,4.317746
1551,0,0.992,-0.008,2.856051,-2.118686,4.532303,3.970994
1552,1,-0.008,0.993,-1.61331,2.009596,4.398768,4.038215
1553,1,-0.009,0.992,-1.135747,1.352138,3.760102,3.475586
1554,0,0.988,-0.012,1.967797,-2.062857,3.425707,3.45369
1555,1,-0.013,0.988,-1.107946,0.885971,3.515997,3.153448
1556,1,-0.008,0.993,-0.944585,0.95715,3.318259,3.968453
1557,0,0.99,-0.01,2.393371,-2.061385,3.75475,3.407832
1558,1,-0.014,0.987,-1.119856,0.771235,3.271818,3.440408
1559,1,-0.014,0.987,-0.764845,0.15801,3.113499,3.314012
1560,1,-0.011,0.99,-0.907374,0.581329,3.927294,3.743761
1561,0,0.988,-0.012,2.731547,-2.647666,3.870537,3.47506
1562,1,-0.011,0.99,-0.912773,0.630701,3.86216,3.70074
1563,1,-0.011,0.99,-0.765885,0.08939,3.721824,3.703293
1564,0,0.993,-0.007,3.449194,-3.577156,4.406548,4.813109
1565,0,0.989,-0.011,3.059568,-2.166464,4.107069,2.988654
1566,0,0.988,-0.012,2.167382,-2.10722,3.481258,3.365906
1567,1,-0.008,0.993,-0.854975,1.295196,3.371082,4.403202
1568,0,0.989,-0.011,2.198669,-2.449878,3.429701,3.906097
1569,1,-0.012,0.989,-0.949615,0.558099,3.559759,3.405164
1570,0,0.989,-0.011,2.219583,-2.09545,4.34026,3.984051
1571,0,0.991,-0.009,2.123225,-1.701821,3.581949,3.226568
1572,1,-0.01,0.991,-1.42211,1.354477,3.874639,3.667597
1573,0,0.991,-0.009,2.1796,-2.263451,4.051811,4.486018
1574,0,0.987,-0.013,1.558738,-1.477539,3.553771,3.14076
1575,0,0.991,-0.009,1.820725,-1.481723,4.080367,3.444458
1576,0,0.989,-0.011,1.006017,-1.10496,3.296938,2.910108
1577,0,0.988,-0.012,0.438911,-1.308312,3.234141,3.540064
1578,0,0.989,-0.011,0.407216,-1.436332,3.727235,3.512048
1579,0,0.989,-0.011,-0.505013,-1.153052,3.451671,3.96692
1580,0,0.99,-0.01,-0.281235,-1.29478,4.029765,4.123817
1581,0,0.99,-0.01,0.133199,-1.036164,4.120579,3.45581
1582,1,-0.011,0.99,-2.867395,2.614317,3.72892,4.085133
1583,0,0.99,-0.01,0.041392,-0.852444,3.751221,3.271269
1584,1,-0.009,0.992,-2.12703,2.924167,3.237828,4.132751
1585,1,-0.011,0.99,-2.008473,2.759724,3.379753,4.065188
1586,1,-0.011,0.99,-1.722614,2.860152,3.125762,4.065746
1587,1,-0.012,0.989,-1.425828,2.338752,3.080494,3.69381
1588,0,0.986,-0.014,0.896449,-0.87755,2.776697,3.076748
1589,0,0.987,-0.013,1.618874,-1.300784,3.68134,3.918866
1590,0,0.988,-0.012,1.410824,-1.016815,3.384652,3.481943
1591,1,-0.012,0.989,-1.383891,2.106731,3.141455,3.365312
1592,0,0.987,-0.013,1.273714,-0.957214,3.634387,3.116528
1593,1,-0.009,0.992,-1.52916,2.771045,3.576455,4.271946
1594,1,-0.012,0.989,-1.318269,2.180024,3.331643,3.805136
1595,1,-0.011,0.99,-1.394237,1.985338,3.630312,3.65892
1596,1,-0.012,0.989,-1.377915,2.078619,3.100522,3.733341
1597,1,-0.013,0.988,-1.177546,1.601297,3.349426,3.287271
1598,0,0.992,-0.008,2.664447,-1.445281,4.341432,3.511172
1599,1,-0.013,0.988,-1.03998,1.442103,3.401305,3.10908
1600,1,-0.012,0.989,-1.144004,1.281706,3.680139,3.408602
1601,1,-0.012,0.989,-0.793903,1.297915,3.033588,3.849335
1602,1,-0.011,0.99,-0.762374,1.200868,3.425106,3.722691
1603,0,0.992,-0.008,2.861853,-2.299631,3.851768,3.918455
1604,1,-0.012,0.989,-0.751774,0.58786,3.291951,3.88294
1605,1,-0.011,0.99,-0.672961,0.417237,3.427183,4.146456
1606,0,0.99,-0.01,2.95678,-1.984999,3.826367,2.977237
1607,0,0.995,-0.005,3.132618,-2.966832,4.42111,4.859505
1608,0,0.988,-0.012,2.275465,-2.366888,3.331459,3.926554
1609,0,0.99,-0.01,2.222776,-1.690884,3.768139,3.418911
1610,0,0.99,-0.01,2.216562,-1.833256,2.982192,3.754738
1611,1,-0.008,0.993,-0.9407,2.251239,2.563957,4.512225
1612,1,-0.014,0.987,-1.214714,1.193098,3.058135,3.297211
1613,1,-0.011,0.99,-1.042689,2.037888,3.402629,4.146327
1614,0,0.989,-0.011,2.09191,-1.633924,3.347267,3.474823
1615,0,0.993,-0.007,2.109991,-1.640166,3.434769,3.9467
1616,0,0.991,-0.009,2.540574,-1.453679,3.895462,3.203696
1617,0,0.989,-0.011,1.720812,-1.346178,3.74848,3.54624
1618,1,-0.007,0.994,-1.453194,2.673701,3.875005,4.694862
1619,1,-0.013,0.988,-1.224905,1.633495,3.290527,3.577037
1620,1,-0.011,0.99,-1.177832,1.952639,3.1738,4.288742
